Reg,VIN,Auction type,Center,Hall Name,Auction Name,Title,Make,Model,CC,Start Date,Start Time,Derivative,Body Type,Mileage Warranted,Mileage,Year,Plate,CAP Clean,Grade,Mechanical Grade,Date Of Grading,Images,Inspection Report,Other Report,Other Report Name,lot Id,Lot,Colour,Non Runner,Fuel Type,Transmission,Doors,Former Keepers,V5 Status,V5,Service History Type,VAT Status,Service History Present,Vehicle Type,Equipment,Last Service,Last service mileage,Service history,No of services,Service through main dealers,Service Notes,Additional information,Keys,DVSA mileage,MOT Expiry Date,Declarations,Major Damage,Owned By Police,Used As Taxi,Reregistered,Change Of Registration,Modified Vehicle,Salvaged Vehicle,CAP Average,CAP New,CAP Retail,CAP Below,Vehicle base price when new,Total price when new,Description and prize,Sheet id,Auction House
PJ10 RWO,WF0PXXWPDPAT73987,Online Only,Leeds,,UKCGR Budget,FORD FOCUS 2.0 TDCI 136 TITANIUM Hatchback,FORD,FOCUS,2.0,2026-01-27,09:00:00,TDCI 136 TITANIUM,Hatchback,Yes,141902,2010,2010 (10 reg),680,4,C,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179879, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179889, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179902, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179915, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179926, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179944, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179963, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674179980, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674180012, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674180027",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=PJ10 RWO-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=PJ10 RWO-GB,mechanicalreporturl,0,U062LD,SILVER,False,Diesel,Auto Clutch,5,7,True,Present,Invoice/Receipt,VAT Margin,True,Car,"Air Conditioning, Alloy Wheels, Steel Spare Wheel",2020-06-30T00:00:00Z,131670,Invoice/Receipt,12,0,,"[{'cO2': '154 g/km', 'nox': '0.202 g/km'}, 'na']",2,"21k 2013-07-19T16:16:50Z, 21k 2013-11-11T16:05:25Z, 34k 2014-11-18T15:02:34Z, 47k 2015-11-17T17:11:33Z, 70k 2016-10-25T13:51:33Z, 103k 2017-11-14T14:50:10Z, 121k 2018-11-13T16:40:38Z, 130k 2019-12-10T14:23:45Z, 132k 2020-12-09T11:10:25Z, 133k 2021-12-07T13:28:59Z, 138k 2022-11-25T14:24:41Z, 140k 2023-11-23T11:18:07Z, 140k 2025-12-16T10:28:42Z",2026-12-15T00:00:00Z,,False,False,False,False,False,False,False,290,"23,540","1,575",150,,,na,,BCA
DS59 UPN,W0LPE6ED8A8041783,Online Only,Manchester,,UKCGR Budget,VAUXHALL ASTRA 1.6 16V 115 ELITE Hatchback,VAUXHALL,ASTRA,1.6,2026-01-27,09:00:00,16V 115 ELITE,Hatchback,Yes,86039,2010,2010 (59 reg),890,5,C,2026-01-25T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082512, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082514, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082516, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082518, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082519, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082521, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082523, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082525, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082526, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674082530",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=DS59 UPN-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=DS59 UPN-GB,mechanicalreporturl,0,U063MA,BLUE,False,Petrol,Manual Transmission,5,4,True,Present,No,VAT Margin,False,Car,"Climate Control, Leather Trim, Temporary Spare Wheel, 17"" Alloy Wheels",0001-01-01T00:00:00Z,0,,0,0,,"[{'cO2': '147 g/km', 'nox': '0.012 g/km'}, 'na']",1,"21k 2013-01-28T10:17:55Z, 26k 2014-02-10T09:45:58Z, 32k 2015-01-30T10:19:23Z, 38k 2016-02-15T09:57:21Z, 43k 2017-02-10T09:35:44Z, 49k 2018-02-16T10:00:25Z, 53k 2019-02-16T10:33:28Z, 55k 2019-10-14T15:10:02Z, 64k 2020-10-19T10:18:55Z, 70k 2021-11-08T12:24:42Z, 75k 2022-10-21T10:37:55Z, 78k 2023-11-10T10:47:11Z, 82k 2024-10-24T09:08:41Z",2025-11-09T00:00:00Z,changeOfRegistration,False,False,False,False,True,False,False,500,"20,077","2,095",190,,,na,,BCA
DY16 HRG,W0L0XEP68G4308736,Online Only,Measham,,UKCGR Budget,VAUXHALL CORSA 1.3 CDTI 95 E/F DESIGN Hatchback,VAUXHALL,CORSA,1.3,2026-01-27,09:00:00,CDTI 95 E/F DESIGN,Hatchback,Yes,167443,2016,2016 (16 reg),930,4,E,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218539, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218547, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218553, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218558, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218563, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218577, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218595, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218604, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218620, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218633",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=DY16 HRG-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=DY16 HRG-GB,mechanicalreporturl,0,U064MM,SILVER,False,Diesel,Manual Transmission,5,2,True,Present,Invoice/Receipt,VAT Margin,True,Car,"Navigation HDD, Non OEM I.C.E./NAV System, Air Conditioning, Steel Spare Wheel",2023-12-20T00:00:00Z,161055,Invoice/Receipt,8,0,,"[{'cO2': '87 g/km', 'nox': '0.063 g/km'}, 'na']",2,"94k 2019-08-05T08:03:00Z, 114k 2020-07-16T10:09:08Z, 136k 2021-08-05T11:53:06Z, 147k 2022-08-03T15:42:40Z, 158k 2023-08-03T11:27:02Z, 166k 2025-08-04T16:57:29Z",2026-08-03T00:00:00Z,modifiedVehicle,False,False,False,False,False,True,False,520,"14,530","2,095",210,,,na,,BCA
KV59 UPF,WBAUS320X0A684542,Online Only,Measham,,UKCGR Budget,BMW 318I 2.0 ES TOURING Estate,BMW,318I,2.0,2026-01-27,09:00:00,ES TOURING,Estate,Yes,123558,2009,2009 (59 reg),1000,3,B,2026-01-21T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337600, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337601, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337605, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337606, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337607, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337608, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337610, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337615, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337616, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674337617",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=KV59 UPF-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=KV59 UPF-GB,mechanicalreporturl,0,U065MM,GREY,False,Petrol,Manual Transmission,5,7,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Leather Trim, Alloy Wheels, Tyre Inflation Kit",2022-04-16T00:00:00Z,87243,Service Book,9,5,,"[{'cO2': '147 g/km', 'nox': '0.026 g/km'}, 'na']",2,"52k 2012-10-10T10:11:12Z, 55k 2013-06-26T17:01:05Z, 59k 2014-06-27T10:36:17Z, 61k 2015-06-15T12:55:45Z, 64k 2016-06-15T10:55:23Z, 66k 2017-06-23T14:25:19Z, 68k 2018-06-01T15:00:17Z, 72k 2019-06-06T08:11:37Z, 77k 2020-06-16T13:30:28Z, 81k 2021-06-15T07:57:56Z, 88k 2022-06-16T16:37:00Z, 95k 2023-06-15T16:25:47Z, 105k 2024-06-18T14:12:19Z, 118k 2025-06-24T14:14:08Z",2026-06-26T00:00:00Z,,False,False,False,False,False,False,False,590,"22,510","2,275",250,,,na,,BCA
FG62 MOU,VF3CAHMZ0CW091893,Online Only,Measham,,UKCGR Budget,PEUGEOT 208 1.2 VTI ACTIVE Hatchback,PEUGEOT,208,1.2,2026-01-27,09:00:00,VTI ACTIVE,Hatchback,Yes,79172,2012,2012 (62 reg),930,4,,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286825, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286829, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286834, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286838, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286842, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286847, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286855, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286858, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286871, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674286878",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=FG62 MOU-GB,na,na,0,U066MM,SILVER,False,Petrol,Manual Transmission,3,6,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Alloy Wheels, Temporary Spare Wheel",2022-01-06T00:00:00Z,52828,Service Book,4,0,,"[{'cO2': '104 g/km', 'nox': '0.026 g/km'}, 'na']",1,"12k 2015-09-30T06:17:42Z, 14k 2016-06-21T09:56:48Z, 24k 2017-06-20T09:18:15Z, 27k 2018-01-29T12:40:17Z, 33k 2019-01-29T13:48:49Z, 40k 2020-02-14T12:47:07Z, 45k 2021-01-07T13:24:49Z, 52k 2022-01-06T12:33:32Z, 60k 2022-12-14T11:35:31Z, 64k 2023-12-11T13:14:58Z, 66k 2024-09-09T10:05:48Z, 75k 2025-09-04T14:11:47Z",2026-09-08T00:00:00Z,,False,False,False,False,False,False,False,530,"12,140","1,995",190,,,na,,BCA
EY14 UAH,WF0DXXGAKDEY34915,Online Only,Measham,,UKCGR Budget,FORD FIESTA 1.6 TDCI 95 ECONETIC TITANIUM S/S Hatchback,FORD,FIESTA,1.6,2026-01-27,09:00:00,TDCI 95 ECONETIC TITANIUM S/S,Hatchback,Yes,190378,2014,2014 (14 reg),680,5,C,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218650, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218655, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218659, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218663, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218669, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218680, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218690, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218704, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218713, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674218723",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=EY14 UAH-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=EY14 UAH-GB,mechanicalreporturl,0,U067MM,BLUE,False,Diesel,Manual Transmission,5,4,True,Present,Service Book,VAT Margin,True,Car,"Parking Sensor(s), Climate Control, Leather Trim, Alloy Wheels, Privacy Glass",2022-09-16T00:00:00Z,162565,Service Book,11,0,,"[{'cO2': '85 g/km', 'nox': '0.133 g/km'}, 'na']",1,"74k 2017-03-04T11:23:09Z, 93k 2018-03-07T17:25:02Z, 112k 2019-03-29T15:53:08Z, 127k 2020-03-24T18:19:27Z, 134k 2021-03-12T12:35:29Z, 154k 2022-03-30T15:19:36Z, 168k 2023-03-24T14:16:38Z, 175k 2024-03-28T10:02:59Z, 183k 2025-03-27T10:21:14Z",2026-03-29T00:00:00Z,changeOfRegistration,False,False,False,False,True,False,False,300,"16,890","1,775",150,,,na,,BCA
DV61 NWC,W0L0SDL08B6099787,Online Only,Newcastle-u-Tyne,,UKCGR Budget,VAUXHALL CORSA 1.2 VVT EXCITE Hatchback,VAUXHALL,CORSA,1.2,2026-01-27,09:00:00,VVT EXCITE,Hatchback,Yes,122609,2011,2011 (61 reg),620,5,E,2026-01-23T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708048, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708053, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708058, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708063, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708068, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708079, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708097, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708112, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708127, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=673708141",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=DV61 NWC-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=DV61 NWC-GB,mechanicalreporturl,0,U068NC,SILVER,False,Petrol,Manual Transmission,3,6,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Alloy Wheels, Steel Spare Wheel",2025-03-04T00:00:00Z,117112,Service Book,11,3,,"[{'cO2': '124 g/km', 'nox': '0.024 g/km'}, 'na']",1,"24k 2014-09-29T11:07:12Z, 39k 2015-09-09T00:00:00Z, 58k 2016-10-13T14:11:44Z, 68k 2017-10-26T11:15:46Z, 77k 2018-11-17T13:17:00Z, 86k 2019-11-18T11:37:23Z, 94k 2020-11-26T09:50:36Z, 96k 2021-11-18T12:55:04Z, 97k 2022-10-05T11:52:38Z, 106k 2023-10-05T11:00:00Z, 113k 2024-10-01T08:15:21Z, 120k 2025-09-18T13:32:35Z",2026-10-04T00:00:00Z,,False,False,False,False,False,False,False,240,"13,180","1,725",150,,,na,,BCA
FL10 UGX,WF0MXXGBWMAL36992,Online Only,Newcastle-u-Tyne,,UKCGR Budget,FORD GALAXY 2.0 TDCI 140 ZETEC MPV,FORD,GALAXY,2.0,2026-01-27,09:00:00,TDCI 140 ZETEC,MPV,Yes,136194,2010,2010 (10 reg),970,5,E,2026-01-23T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183340, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183348, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183353, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183360, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183369, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183386, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183398, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183412, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183427, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183439",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=FL10 UGX-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=FL10 UGX-GB,mechanicalreporturl,0,U069NC,GREY,False,Diesel,Automatic,5,4,True,Present,Service Book,VAT Margin,True,Car,"Parking Sensor(s), Climate Control, 7 Seats, Alloy Wheels, Privacy Glass",2019-08-07T00:00:00Z,90000,Service Book,6,0,,"[{'cO2': '189 g/km', 'nox': '0.302 g/km'}, ['Key Condition - Remote Inoperative']]",2,"41k 2013-03-06T09:59:58Z, 53k 2014-02-24T08:50:49Z, 58k 2015-03-05T08:58:46Z, 65k 2016-04-22T09:19:57Z, 74k 2017-04-18T12:24:19Z, 80k 2018-04-25T14:18:03Z, 86k 2019-04-09T10:09:36Z, 96k 2021-04-07T07:35:20Z, 103k 2022-03-25T17:03:29Z, 111k 2023-04-06T13:16:15Z, 121k 2024-05-20T11:53:35Z, 131k 2025-05-19T11:37:35Z",2026-05-19T00:00:00Z,,False,False,False,False,False,False,False,580,"29,042","2,095",200,,,na,,BCA
BN08 SXD,LUCGE385083204912,Online Only,Nottingham,,UKCGR Budget,HONDA JAZZ 1.4 I-DSI SE CVT-7 Hatchback,HONDA,JAZZ,1.4,2026-01-27,09:00:00,I-DSI SE CVT-7,Hatchback,Yes,122358,2008,2008 (08 reg),880,5,A,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183736, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183745, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183758, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183765, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183775, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183793, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183811, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183828, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183845, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674183859",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=BN08 SXD-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=BN08 SXD-GB,mechanicalreporturl,0,U070NT,BLUE,False,Petrol,CVT/Manual Mode,5,6,True,Present,No,VAT Margin,False,Car,"Air Conditioning, Alloy Wheels",0001-01-01T00:00:00Z,0,,0,0,,"[{'cO2': '137 g/km', 'nox': '0.033 g/km'}, [""Fault - boot won't open"", 'Key Condition - Remote Inoperative']]",2,"34k 2011-03-01T10:34:40Z, 45k 2012-02-10T10:59:16Z, 55k 2013-02-08T17:15:08Z, 62k 2014-01-25T11:59:49Z, 64k 2014-10-14T16:55:26Z, 67k 2015-10-29T15:38:47Z, 69k 2016-11-02T13:36:50Z, 70k 2017-11-17T16:34:33Z, 71k 2018-11-15T10:22:43Z, 71k 2019-05-24T10:44:48Z, 73k 2020-10-15T14:51:36Z, 75k 2021-10-22T13:13:10Z, 76k 2022-10-13T16:09:12Z, 76k 2023-05-24T12:46:26Z, 93k 2024-05-22T09:37:23Z, 112k 2025-05-16T14:54:38Z",2026-05-23T00:00:00Z,,False,False,False,False,False,False,False,480,"12,095","1,975",150,,,na,,BCA
AE13 NXM,ZFA19900005033304,Online Only,Nottingham,,UKCGR Budget,FIAT 500L 1.6 M/JET 105 POP STAR MPV,FIAT,500L,1.6,2026-01-27,09:00:00,M/JET 105 POP STAR,MPV,Yes,141944,2013,2013 (13 reg),730,5,C,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184441, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184452, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184465, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184476, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184487, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184511, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184536, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184558, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184578, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674184599",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=AE13 NXM-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=AE13 NXM-GB,mechanicalreporturl,0,U071NT,MULTICOLOURED,False,Diesel,Manual Transmission,5,4,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Tyre Inflation Kit, 17"" Alloy Wheels",2025-02-18T00:00:00Z,135418,Service Book,9,2,,"[{'cO2': '117 g/km', 'nox': '0.213 g/km'}, ['Key Condition - Remote Inoperative']]",2,"24k 2016-03-02T11:43:41Z, 27k 2016-06-23T13:53:09Z, 34k 2017-05-23T11:25:59Z, 41k 2018-06-11T09:29:03Z, 50k 2019-06-17T08:49:17Z, 76k 2021-01-27T09:29:40Z, 94k 2022-01-19T11:13:49Z, 114k 2023-01-24T14:26:36Z, 128k 2024-01-24T12:29:38Z, 135k 2025-01-23T10:46:53Z",2026-01-26T00:00:00Z,,False,False,False,False,False,False,False,330,"17,435","1,725",150,,,na,,BCA
NA10 HRN,WF0GXXGAJG9E48296,Online Only,Nottingham,,UKCGR Budget,FORD FIESTA 1.2 EDGE Hatchback,FORD,FIESTA,1.2,2026-01-27,09:00:00,EDGE,Hatchback,Yes,87052,2010,2010 (10 reg),1100,5,B,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266371, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266384, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266400, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266412, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266431, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266458, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266480, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266501, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266525, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674266540",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=NA10 HRN-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=NA10 HRN-GB,mechanicalreporturl,0,U072NT,BLUE,False,Petrol,Manual Transmission,3,3,True,Present,Service Book,VAT Margin,True,Car,"Air Conditioning, Tyre Inflation Kit",2023-05-08T00:00:00Z,52476,Service Book,10,0,,"[{'cO2': '127 g/km', 'nox': '0.028 g/km'}, 'na']",3,"16k 2013-05-24T14:30:11Z, 22k 2014-05-30T15:56:41Z, 27k 2015-05-21T10:10:23Z, 32k 2016-05-17T13:06:02Z, 36k 2017-05-23T15:43:18Z, 40k 2018-05-04T14:53:46Z, 44k 2019-05-24T09:02:11Z, 46k 2020-05-27T11:32:04Z, 48k 2021-05-17T09:25:36Z, 50k 2022-05-03T11:00:45Z, 52k 2023-05-08T10:12:34Z, 56k 2024-05-21T13:06:52Z, 71k 2025-05-10T13:16:54Z",2026-05-26T00:00:00Z,,False,False,False,False,False,False,False,700,"12,128","2,375",350,,,na,,BCA
BL60 UCH,TMBFN25J4B3143687,Online Only,Nottingham,,UKCGR Budget,SKODA FABIA 1.2 TSI 105 SE Hatchback,SKODA,FABIA,1.2,2026-01-27,09:00:00,TSI 105 SE,Hatchback,Yes,166039,2011,2011 (60 reg),820,5,C,2026-01-26T00:00:00Z,"https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178664, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178667, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178669, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178676, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178680, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178683, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178690, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178697, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178702, https://www1.bcaimage.com/Document?DocType=VehicleImage&width=600&docId=674178712",https://www1.bcaimage.com/Document?DocType=InspectionBase&Reg=BL60 UCH-GB,https://www1.bcaimage.com/Document?DocType=SpecificationSheet&Reg=BL60 UCH-GB,mechanicalreporturl,0,U073NT,GREEN,False,Petrol,Manual Transmission,5,3,True,Present,Service Book,VAT Margin,True,Car,"Climate Control, Parking Sensor(s), Alloy Wheels, Temporary Spare Wheel",2023-01-18T00:00:00Z,143848,Service Book,9,0,,"[{'cO2': '124 g/km', 'nox': '0.013 g/km'}, 'na']",2,"27k 2014-02-05T11:18:47Z, 37k 2015-02-03T10:56:30Z, 47k 2016-01-28T09:23:01Z, 63k 2017-02-03T11:47:42Z, 77k 2018-02-08T11:59:15Z, 90k 2019-02-01T15:02:06Z, 103k 2020-02-03T14:49:56Z, 113k 2021-01-15T16:44:24Z, 128k 2022-01-26T12:56:47Z, 143k 2023-01-20T11:50:32Z, 158k 2024-02-08T11:29:57Z, 161k 2025-01-24T11:05:20Z",2026-02-09T00:00:00Z,,False,False,False,False,False,False,False,430,"11,970","2,095",180,,,na,,BCA
